figure_path,figure_family,primary_series,axis_dimension,axis_scale,primary_min,primary_max,primary_span,axis_min,axis_max,axis_span,utilization_ratio,panels_json,issue_detected,action_taken,full_scale_reference_available,full_scale_reference,context_points_clipped,context_note,labels_inside_canvas,generating_script,is_reference,original_axis_rule,old_primary_min,old_primary_max,old_axis_min,old_axis_max,old_utilization_ratio,remaining_issue,review_status
analysis/moving_averages/figures/detox_obscene/hip_hop_rap_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.08147068118,0.7422990849,0.66082840372,0,1,1,0.66082840372,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.7422990849, ""primary_min"": 0.08147068118, ""primary_span"": 0.66082840372, ""utilization_ratio"": 0.66082840372}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_obscene/major_genres.png,moving_average_major_genres,equal-weight 12-month mean,y,linear,0.001087106139,0.7422990849,0.741211978761,0,0.81,0.81,0.915076516989,"[{""axis_max"": 0.81, ""axis_min"": 0.0, ""axis_span"": 0.81, ""primary_max"": 0.7422990849, ""primary_min"": 0.001087106139, ""primary_span"": 0.741211978761, ""utilization_ratio"": 0.9150765169888888}]",,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001087106139,0.7422990849,0,0.9094463487,0.815014519351,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_obscene/overall.png,moving_average_overall,equal-weight 12-month mean,y,linear,0.005174393634,0.3492078827,0.344033489066,0,0.38,0.38,0.905351287016,"[{""axis_max"": 0.38, ""axis_min"": 0.0, ""axis_span"": 0.38, ""primary_max"": 0.3492078827, ""primary_min"": 0.005174393634, ""primary_span"": 0.344033489066, ""utilization_ratio"": 0.9053512870157895}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_obscene/overall_full_scale.png,8,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 8 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005174393634,0.3492078827,0,0.9094463487,0.378288933215,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_obscene/overall_full_scale.png,moving_average_overall,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.005174393634,0.3492078827,0.344033489066,0,1,1,0.344033489066,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.3492078827, ""primary_min"": 0.005174393634, ""primary_span"": 0.344033489066, ""utilization_ratio"": 0.344033489066}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_obscene/pop.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.001368600341,0.2448744261,0.243505825759,0,0.27,0.27,0.901873428737,"[{""axis_max"": 0.27, ""axis_min"": 0.0, ""axis_span"": 0.27, ""primary_max"": 0.2448744261, ""primary_min"": 0.001368600341, ""primary_span"": 0.24350582575899998, ""utilization_ratio"": 0.9018734287370369}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_obscene/pop_full_scale.png,4,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 4 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001368600341,0.2448744261,0,0.9094463487,0.267751721811,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_obscene/pop_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.001368600341,0.2448744261,0.243505825759,0,1,1,0.243505825759,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.2448744261, ""primary_min"": 0.001368600341, ""primary_span"": 0.24350582575899998, ""utilization_ratio"": 0.24350582575899998}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_obscene/r_b_soul.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0036518756,0.4613357049,0.4576838293,0,0.5,0.5,0.9153676586,"[{""axis_max"": 0.5, ""axis_min"": 0.0, ""axis_span"": 0.5, ""primary_max"": 0.4613357049, ""primary_min"": 0.0036518756, ""primary_span"": 0.45768382929999996, ""utilization_ratio"": 0.9153676585999999}]",,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_obscene/r_b_soul_full_scale.png,13,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 13 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0036518756,0.4613357049,0,0.9094463487,0.503255447618,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_obscene/r_b_soul_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0036518756,0.4613357049,0.4576838293,0,1,1,0.4576838293,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.4613357049, ""primary_min"": 0.0036518756, ""primary_span"": 0.45768382929999996, ""utilization_ratio"": 0.45768382929999996}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_obscene/rank_sensitivity.png,moving_average_rank_sensitivity,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.004658532214,0.3492078827,0.344549350486,0,0.38,0.38,0.906708817068,"[{""axis_max"": 0.38, ""axis_min"": 0.0, ""axis_span"": 0.38, ""primary_max"": 0.3492078827, ""primary_min"": 0.004658532214, ""primary_span"": 0.34454935048600005, ""utilization_ratio"": 0.9067088170684212}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004658532214,0.3492078827,0,0.9094463487,0.378856159001,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_obscene/rock.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.003175834568,0.1916452516,0.188469417032,0,0.21,0.21,0.897473414438,"[{""axis_max"": 0.21, ""axis_min"": 0.0, ""axis_span"": 0.21, ""primary_max"": 0.1916452516, ""primary_min"": 0.003175834568, ""primary_span"": 0.18846941703200001, ""utilization_ratio"": 0.8974734144380954}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_obscene/rock_full_scale.png,8,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 8 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003175834568,0.1916452516,0,0.9094463487,0.207235333125,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_obscene/rock_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.003175834568,0.1916452516,0.188469417032,0,1,1,0.188469417032,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.1916452516, ""primary_min"": 0.003175834568, ""primary_span"": 0.18846941703200001, ""utilization_ratio"": 0.18846941703200001}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/alternative_indie.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,2.673684909e-05,0.009741005363,0.00971426851391,0,0.011,0.011,0.883115319446,"[{""axis_max"": 0.011, ""axis_min"": 0.0, ""axis_span"": 0.011, ""primary_max"": 0.009741005363, ""primary_min"": 2.673684909e-05, ""primary_span"": 0.00971426851391, ""utilization_ratio"": 0.8831153194463637}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/alternative_indie_full_scale.png,7,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 7 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.673684909e-05,0.009741005363,0,0.171985063536,0.0564832103102,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/alternative_indie_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,2.673684909e-05,0.009741005363,0.00971426851391,0,1,1,0.00971426851391,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.009741005363, ""primary_min"": 2.673684909e-05, ""primary_span"": 0.00971426851391, ""utilization_ratio"": 0.00971426851391}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/country.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,2.183606131e-05,0.0006212273228,0.00059939126149,0,0.00067,0.00067,0.894613823119,"[{""axis_max"": 0.00067, ""axis_min"": 0.0, ""axis_span"": 0.00067, ""primary_max"": 0.0006212273228, ""primary_min"": 2.183606131e-05, ""primary_span"": 0.00059939126149, ""utilization_ratio"": 0.894613823119403}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/country_full_scale.png,12,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 12 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.183606131e-05,0.0006212273228,0,0.171985063536,0.00348513556449,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/country_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,2.183606131e-05,0.0006212273228,0.00059939126149,0,1,1,0.00059939126149,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.0006212273228, ""primary_min"": 2.183606131e-05, ""primary_span"": 0.00059939126149, ""utilization_ratio"": 0.00059939126149}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/electronic_dance.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,5.915500418e-05,0.005392979634,0.00533382462982,0,0.0059,0.0059,0.904038072851,"[{""axis_max"": 0.0059, ""axis_min"": 0.0, ""axis_span"": 0.0059, ""primary_max"": 0.005392979634, ""primary_min"": 5.915500418e-05, ""primary_span"": 0.00533382462982, ""utilization_ratio"": 0.9040380728508475}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/electronic_dance_full_scale.png,17,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 17 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,5.915500418e-05,0.005392979634,0,0.171985063536,0.0310133015051,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/electronic_dance_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,5.915500418e-05,0.005392979634,0.00533382462982,0,1,1,0.00533382462982,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.005392979634, ""primary_min"": 5.915500418e-05, ""primary_span"": 0.00533382462982, ""utilization_ratio"": 0.00533382462982}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/hip_hop_rap.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.003342833189,0.09115948556,0.087816652371,0,0.099,0.099,0.887036892636,"[{""axis_max"": 0.099, ""axis_min"": 0.0, ""axis_span"": 0.099, ""primary_max"": 0.09115948556, ""primary_min"": 0.003342833189, ""primary_span"": 0.087816652371, ""utilization_ratio"": 0.8870368926363636}]",,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/hip_hop_rap_full_scale.png,12,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 12 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003342833189,0.09115948556,0,0.171985063536,0.510606273391,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/hip_hop_rap_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.003342833189,0.09115948556,0.087816652371,0,1,1,0.087816652371,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.09115948556, ""primary_min"": 0.003342833189, ""primary_span"": 0.087816652371, ""utilization_ratio"": 0.087816652371}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/major_genres.png,moving_average_major_genres,equal-weight 12-month mean,y,linear,2.379149851e-05,0.08798417989,0.0879603883915,0,0.096,0.096,0.916254045745,"[{""axis_max"": 0.096, ""axis_min"": 0.0, ""axis_span"": 0.096, ""primary_max"": 0.08798417989, ""primary_min"": 2.379149851e-05, ""primary_span"": 0.08796038839149, ""utilization_ratio"": 0.9162540457446874}]",,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.379149851e-05,0.08798417989,0,0.171985063536,0.511442020505,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/overall.png,moving_average_overall,equal-weight 12-month mean,y,linear,4.629649271e-05,0.02754381712,0.0274975206273,0,0.03,0.03,0.91658402091,"[{""axis_max"": 0.03, ""axis_min"": 0.0, ""axis_span"": 0.03, ""primary_max"": 0.02754381712, ""primary_min"": 4.629649271e-05, ""primary_span"": 0.027497520627290002, ""utilization_ratio"": 0.9165840209096667}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/overall_full_scale.png,9,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 9 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,4.629649271e-05,0.02754381712,0,0.171985063536,0.159883190214,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/overall_full_scale.png,moving_average_overall,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,4.629649271e-05,0.02754381712,0.0274975206273,0,1,1,0.0274975206273,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.02754381712, ""primary_min"": 4.629649271e-05, ""primary_span"": 0.027497520627290002, ""utilization_ratio"": 0.027497520627290002}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/pop.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,2.139900983e-05,0.009627355452,0.00960595644217,0,0.011,0.011,0.87326876747,"[{""axis_max"": 0.011, ""axis_min"": 0.0, ""axis_span"": 0.011, ""primary_max"": 0.009627355452, ""primary_min"": 2.139900983e-05, ""primary_span"": 0.00960595644217, ""utilization_ratio"": 0.8732687674700002}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/pop_full_scale.png,5,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 5 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.139900983e-05,0.009627355452,0,0.171985063536,0.0558534342731,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/pop_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,2.139900983e-05,0.009627355452,0.00960595644217,0,1,1,0.00960595644217,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.009627355452, ""primary_min"": 2.139900983e-05, ""primary_span"": 0.00960595644217, ""utilization_ratio"": 0.00960595644217}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/r_b_soul.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,4.160931914e-05,0.04264658574,0.0426049764209,0,0.047,0.047,0.906488860018,"[{""axis_max"": 0.047, ""axis_min"": 0.0, ""axis_span"": 0.047, ""primary_max"": 0.04264658574, ""primary_min"": 4.160931914e-05, ""primary_span"": 0.04260497642086, ""utilization_ratio"": 0.9064888600182979}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/r_b_soul_full_scale.png,6,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 6 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,4.160931914e-05,0.04264658574,0,0.171985063536,0.247724863688,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/r_b_soul_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,4.160931914e-05,0.04264658574,0.0426049764209,0,1,1,0.0426049764209,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.04264658574, ""primary_min"": 4.160931914e-05, ""primary_span"": 0.04260497642086, ""utilization_ratio"": 0.04260497642086}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_severe_toxicity/rank_sensitivity.png,moving_average_rank_sensitivity,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,4.072228156e-05,0.02761490618,0.0275741838984,0,0.03,0.03,0.919139463281,"[{""axis_max"": 0.03, ""axis_min"": 0.0, ""axis_span"": 0.03, ""primary_max"": 0.02761490618, ""primary_min"": 4.072228156e-05, ""primary_span"": 0.027574183898439998, ""utilization_ratio"": 0.9191394632813333}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,4.072228156e-05,0.02761490618,0,0.171985063536,0.160328945616,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/rock.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,3.781629674e-05,0.01492679993,0.0148889836333,0,0.017,0.017,0.875822566662,"[{""axis_max"": 0.017, ""axis_min"": 0.0, ""axis_span"": 0.017, ""primary_max"": 0.01492679993, ""primary_min"": 3.781629674e-05, ""primary_span"": 0.01488898363326, ""utilization_ratio"": 0.8758225666623528}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_severe_toxicity/rock_full_scale.png,6,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 6 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,3.781629674e-05,0.01492679993,0,0.171985063536,0.0865713761832,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_severe_toxicity/rock_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,3.781629674e-05,0.01492679993,0.0148889836333,0,1,1,0.0148889836333,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.01492679993, ""primary_min"": 3.781629674e-05, ""primary_span"": 0.01488898363326, ""utilization_ratio"": 0.01488898363326}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_sexual_explicit/alternative_indie.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0008894451286,0.09088070017,0.0899912550414,0,0.099,0.099,0.909002576176,"[{""axis_max"": 0.099, ""axis_min"": 0.0, ""axis_span"": 0.099, ""primary_max"": 0.09088070017, ""primary_min"": 0.0008894451286, ""primary_span"": 0.0899912550414, ""utilization_ratio"": 0.9090025761757575}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_sexual_explicit/alternative_indie_full_scale.png,15,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 15 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0008894451286,0.09088070017,0,0.358797921732,0.250813200386,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_sexual_explicit/alternative_indie_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0008894451286,0.09088070017,0.0899912550414,0,1,1,0.0899912550414,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.09088070017, ""primary_min"": 0.0008894451286, ""primary_span"": 0.0899912550414, ""utilization_ratio"": 0.0899912550414}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_sexual_explicit/country.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0005448026851,0.02624713288,0.0257023301949,0,0.029,0.029,0.8862872481,"[{""axis_max"": 0.029, ""axis_min"": 0.0, ""axis_span"": 0.029, ""primary_max"": 0.02624713288, ""primary_min"": 0.0005448026851, ""primary_span"": 0.025702330194899998, ""utilization_ratio"": 0.8862872480999999}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_sexual_explicit/country_full_scale.png,12,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 12 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005448026851,0.02624713288,0,0.358797921732,0.0716345570533,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_sexual_explicit/country_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0005448026851,0.02624713288,0.0257023301949,0,1,1,0.0257023301949,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.02624713288, ""primary_min"": 0.0005448026851, ""primary_span"": 0.025702330194899998, ""utilization_ratio"": 0.025702330194899998}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/detox_sexual_explicit/electronic_dance.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.00161161116,0.08505158326,0.0834399721,0,0.092,0.092,0.906956218478,"[{""axis_max"": 0.092, ""axis_min"": 0.0, ""axis_span"": 0.092, ""primary_max"": 0.08505158326, ""primary_min"": 0.00161161116, ""primary_span"": 0.0834399721, ""utilization_ratio"": 0.9069562184782608}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/detox_sexual_explicit/electronic_dance_full_scale.png,23,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 23 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00161161116,0.08505158326,0,0.358797921732,0.232554223551,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/detox_sexual_explicit/electronic_dance_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.00161161116,0.08505158326,0.0834399721,0,1,1,0.0834399721,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.08505158326, ""primary_min"": 0.00161161116, ""primary_span"": 0.0834399721, ""utilization_ratio"": 0.0834399721}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
